2.100000000000000000e+01,4.020935528931530722e-01,1.101018032416397827e-02,5.662423256538574590e-01,6.095599716036916027e-02,2.086088077469773830e-02,5.714285714285714107e-02
2.200000000000000000e+01,2.891009724526866775e-01,1.459585075508233187e-01,3.061800489488868959e-01,1.334907013093014072e-01,7.607978038797967579e-02,4.285714285714285476e-01
2.300000000000000000e+01,3.405172294194013238e-01,3.324242590780296935e-01,4.244748547295303931e-01,1.043503886678301268e-01,3.914956827574531811e-02,2.571428571428571175e-01
2.400000000000000000e+01,3.257388894706623184e-01,5.857241282308527780e-02,4.566697952136799521e-01,6.209191880415462772e-02,3.643193352384253153e-02,5.714285714285714107e-02
2.500000000000000000e+01,2.195196867015537789e-01,1.417487366574129992e-01,3.189347722476481573e-01,2.994834186827959391e-02,2.605516036368253283e-02,2.857142857142857054e-02
2.600000000000000000e+01,2.743226618658405891e-01,5.512815484776262265e-02,2.965995644250452035e-01,9.276019749205825782e-02,3.614139827362211621e-02,2.000000000000000111e-01
2.700000000000000000e+01,2.860221430661471498e-01,7.000254070235113757e-03,4.167419812548717184e-01,2.318094563694061971e-02,2.659140189234872331e-02,5.714285714285714107e-02
2.800000000000000000e+01,4.224138033547990001e-01,1.260144133739075391e-02,5.700657355291568473e-01,5.149614293113093100e-02,3.072931160280858651e-02,5.714285714285714107e-02
2.900000000000000000e+01,2.032019614214380654e-01,1.101127673255627437e-01,2.692799128653352581e-01,9.572997489145923522e-02,4.492739362361086036e-02,8.571428571428571508e-02
3.000000000000000000e+01,4.790639939377088763e-01,2.542993139718108253e-01,6.353022512212745943e-01,8.203881182586099385e-02,3.220975960474346811e-02,1.428571428571428492e-01
3.100000000000000000e+01,2.749384101260125002e-01,2.248750924959461717e-01,3.117874502048831320e-01,1.515212551161427557e-01,3.195480791252131719e-02,3.714285714285714413e-01
3.200000000000000000e+01,2.047413761147078015e-01,1.376558520391148732e-01,3.097082191557946063e-01,3.460931499657166066e-02,2.040503733602467076e-02,2.857142857142857054e-02
3.300000000000000000e+01,5.458743391133347167e-01,1.490548382773793645e-01,7.463194091488161153e-01,1.482680439492730685e-02,3.490039116977145667e-02,5.714285714285714107e-02
3.400000000000000000e+01,5.067733996927776818e-01,4.136949780062458559e-02,5.666495246670598673e-01,1.486880514640847861e-01,4.571991548645912978e-02,2.285714285714285643e-01
3.500000000000000000e+01,2.383004931080369149e-01,9.466373710509787265e-02,3.099407509718851705e-01,5.405051885836686942e-02,2.975996485357841961e-02,5.714285714285714107e-02
3.600000000000000000e+01,3.282019705970296575e-01,8.568963367366197459e-02,3.919290719011120361e-01,4.937500872755029580e-02,3.587762836274057537e-02,5.714285714285714107e-02
3.700000000000000000e+01,2.463053966616319812e-01,1.328813885907363379e-01,3.045246396840794456e-01,6.602852464901839968e-02,2.962006667118464651e-02,5.714285714285714107e-02
3.800000000000000000e+01,2.444581225192228868e-01,1.491604973501068909e-01,2.567716009618841722e-01,5.587595060903199212e-02,2.220235598387450618e-02,8.571428571428571508e-02
3.900000000000000000e+01,2.832512318525334805e-01,1.091531206871752769e-03,4.246824367176659232e-01,1.030695966116421461e-02,5.025624209428636302e-02,2.857142857142857054e-02
4.000000000000000000e+01,3.408251182304339877e-01,1.807103775778262991e-02,4.900308013168833132e-01,1.336460959730485787e-02,1.992943371327616370e-02,5.714285714285714107e-02
4.100000000000000000e+01,3.475984959017918152e-01,9.341990417937992564e-02,5.088223756944415532e-01,1.820686714533972447e-02,5.193667212643996584e-02,8.571428571428571508e-02
4.200000000000000000e+01,3.432881699949081877e-01,1.246924424861518554e-01,3.908428005167220443e-01,9.062853932695009995e-02,4.729661152959598047e-02,2.857142857142857054e-02
4.300000000000000000e+01,3.602216728970892845e-01,2.938055416164488953e-01,4.309591817560605720e-01,7.810372664115602936e-02,2.808130752771027458e-02,2.000000000000000111e-01
4.400000000000000000e+01,3.254310300215228491e-01,1.075516621669388440e-01,4.474162224370948349e-01,8.606242829614603462e-02,4.044009466396525365e-02,1.142857142857142821e-01
4.500000000000000000e+01,4.045566633814133839e-01,4.644913273857073643e-02,5.335178208356564644e-01,5.817156200369817676e-02,3.005530808263324680e-02,5.714285714285714107e-02
4.600000000000000000e+01,3.479063847128244791e-01,6.073607254571155023e-01,4.231600317368772179e-01,3.986469220812132591e-02,5.615809372398516269e-02,1.714285714285714302e-01
4.700000000000000000e+01,2.894088612637191193e-01,3.343782891477733443e-01,3.666544617834099351e-01,9.990353467859706960e-02,1.732484457427216698e-02,2.285714285714285643e-01
4.800000000000000000e+01,3.999383899397112585e-01,2.339513525326725185e-02,5.244456625099814806e-01,2.820605350503452291e-02,5.233230776826734015e-02,5.714285714285714107e-02
4.900000000000000000e+01,4.221059145437662807e-01,3.493412128483833201e-02,5.565728807278755852e-01,3.661192946726013475e-02,2.007204644325341278e-02,2.857142857142857054e-02
5.000000000000000000e+01,2.817118171592635223e-01,3.596519402955334482e-02,3.724409788526431564e-01,6.239817859836964409e-02,3.702090216255107119e-02,5.714285714285714107e-02
5.100000000000000000e+01,2.272167308060093482e-01,1.037657072747032311e-01,3.162954973171931972e-01,6.410229842330794625e-02,2.940033130525334520e-02,2.857142857142857054e-02
5.200000000000000000e+01,3.365147629616571656e-01,5.732296705384451463e-02,3.904967324709311405e-01,1.184965861876586812e-01,4.216623221749050271e-02,3.142857142857142794e-01
5.300000000000000000e+01,1.748768367680900715e-01,3.232160459600996738e-02,2.290281977468263119e-01,1.891894650112477261e-02,3.273693637295271158e-02,2.857142857142857054e-02
5.400000000000000000e+01,4.522783133395236188e-01,2.432173351376038239e-01,5.748632700582418931e-01,9.719144101343597797e-02,4.312587179620806094e-02,2.285714285714285643e-01
5.500000000000000000e+01,3.485221623348895847e-01,3.720216731772282848e-01,3.924713337818778180e-01,9.742331780042759459e-02,3.713229625277366525e-02,8.571428571428571508e-02
5.600000000000000000e+01,2.081280649503867430e-01,1.295027199786175920e-01,2.828322287197805873e-01,4.435974002408427097e-02,1.878255563686548335e-02,5.714285714285714107e-02
5.700000000000000000e+01,4.778324974173647766e-01,1.052013032254084934e-01,6.148969394397494348e-01,8.218703535582068398e-02,2.643271110152197942e-02,1.142857142857142821e-01
5.800000000000000000e+01,1.671797926636345022e-01,3.100999769483938837e-02,2.323840907304604020e-01,1.599350874071384099e-02,5.925879853696884580e-02,5.714285714285714107e-02
5.900000000000000000e+01,2.361453007927022119e-01,7.030014452834949801e-02,3.279064420577501582e-01,6.302770988465968005e-02,2.854015371306410642e-02,5.714285714285714107e-02
6.000000000000000000e+01,3.112684676948488938e-01,1.000000000000000000e+00,3.520072668931053528e-01,1.000000000000000000e+00,7.652927711520179054e-03,1.142857142857142821e-01
6.100000000000000000e+01,2.084359537614192959e-01,4.773361649556416564e-02,2.703696551509576218e-01,4.274247607184612774e-02,2.378451514834516514e-02,8.571428571428571508e-02
6.200000000000000000e+01,2.078201761393541624e-01,6.948900564888732534e-02,2.494547921112637845e-01,3.042595215610934684e-02,2.552368910295510496e-02,2.857142857142857054e-02
6.300000000000000000e+01,1.351600903635749862e-01,9.577957981564082235e-02,1.909996602953341338e-01,2.988246221507692355e-02,2.689878055815416238e-02,2.857142857142857054e-02
6.400000000000000000e+01,3.168103194839694825e-01,1.874699028632565920e-02,3.668482146879460393e-01,2.725032238229211923e-01,4.338182797378852679e-02,2.571428571428571175e-01
6.500000000000000000e+01,1.517857044547233358e-01,8.463204925100536319e-03,2.299164518426141945e-01,1.472646900582610247e-02,2.458494806546868139e-02,2.857142857142857054e-02
6.600000000000000000e+01,3.121921047660534132e-01,1.915820598568079153e-02,4.386480266966531483e-01,9.648582004177522209e-02,1.753639743815709265e-02,1.714285714285714302e-01
6.700000000000000000e+01,4.876847044752619098e-01,1.790614789484784308e-01,6.860384103247778587e-01,3.876168780348859810e-02,7.912413774223785168e-02,8.571428571428571508e-02
6.800000000000000000e+01,3.546797917460755567e-01,1.095213597051929860e-01,4.151956278077965079e-01,6.768165678873086510e-02,3.218729718280429614e-02,2.571428571428571175e-01
6.900000000000000000e+01,2.798645136549612333e-01,1.447722179866626352e-02,3.175750214717233399e-01,1.477753857422496320e-01,3.712429783611775197e-02,3.428571428571428603e-01
7.000000000000000000e+01,2.690886695258592476e-01,2.336363511341025823e-01,3.242650887965132234e-01,5.907330339760945292e-02,5.161711151651383195e-02,8.571428571428571508e-02
7.100000000000000000e+01,1.314655127168634918e-01,2.220308947107071246e-02,1.983966277037761683e-01,1.182815007252216444e-02,6.932372902659751646e-02,2.857142857142857054e-02
7.200000000000000000e+01,1.576354744167696997e-01,9.989718133641581344e-02,2.234366940880509744e-01,4.316774082307512500e-02,3.837821608480413565e-02,1.142857142857142821e-01
7.300000000000000000e+01,3.614531987793262457e-01,6.899451061742957469e-02,3.881716925055888057e-01,2.046005441451926588e-01,3.315564059238632066e-02,3.428571428571428603e-01
7.400000000000000000e+01,2.900246095238913080e-01,2.169869658909122645e-01,3.640518888751400062e-01,8.288934069113897130e-02,1.987259261272140282e-02,2.000000000000000111e-01
7.500000000000000000e+01,2.586206848458967866e-01,1.230011582082845070e-02,3.629215779555097221e-01,3.132457366954172900e-02,6.368603591381878648e-02,2.857142857142857054e-02
7.600000000000000000e+01,4.113300410527714890e-01,1.770504167961179862e-02,4.911518638976608009e-01,1.059329649083928654e-01,4.109390021971162654e-02,2.285714285714285643e-01
7.700000000000000000e+01,5.073891185910567314e-01,2.389947538487750128e-02,7.057589313896468486e-01,3.908621347581343886e-02,2.284140846660659419e-02,2.857142857142857054e-02
7.800000000000000000e+01,2.761699360082497390e-01,4.600329844591551781e-02,3.951328533493915218e-01,1.377161905740659741e-02,4.869462065971109921e-02,2.857142857142857054e-02
7.900000000000000000e+01,1.524014820767884693e-01,1.915179856244025869e-02,2.154257075136392363e-01,2.319168842045314996e-02,1.893006315226972158e-02,5.714285714285714107e-02
8.000000000000000000e+01,2.693965289749987169e-01,1.152238686015498170e-01,3.338128026354252320e-01,4.980648797492016194e-02,3.271107857261611879e-02,8.571428571428571508e-02
8.100000000000000000e+01,1.834975179437502713e-01,2.264245009938881809e-02,2.249671265669047349e-01,3.327300804668459344e-02,5.038118589933187480e-02,1.142857142857142821e-01
8.200000000000000000e+01,2.475369225438692478e-01,1.088591896179730567e-01,2.893772989440510646e-01,5.882127490744180898e-02,1.994355871559031976e-02,5.714285714285714107e-02
8.300000000000000000e+01,3.586822582038193263e-01,5.897970218162884581e-02,4.162834281286498794e-01,6.388831998022539982e-02,3.766753825827503371e-02,2.571428571428571175e-01
8.400000000000000000e+01,2.758620471972173527e-01,4.257801258937985388e-04,2.986464148389511575e-01,6.941892987314773888e-02,3.421499654525824580e-02,2.285714285714285643e-01
8.500000000000000000e+01,2.801724024659938972e-01,1.473971725317388959e-01,3.506994215619888555e-01,3.742568801878498608e-02,4.116896903724973078e-02,2.857142857142857054e-02
8.600000000000000000e+01,2.755541877480778834e-01,4.088726172034739745e-03,3.021774274119898296e-01,8.241538400840073275e-02,3.314211392693552222e-02,2.000000000000000111e-01
8.700000000000000000e+01,2.906403871459563582e-01,4.779584947498075054e-01,3.862653562723934453e-01,4.705546994270163458e-02,3.679379320529588965e-02,8.571428571428571508e-02
8.800000000000000000e+01,2.601600995391667448e-01,8.763064402043369006e-02,3.182043345417193692e-01,8.361386443384481726e-02,2.663365931704513717e-02,1.428571428571428492e-01
8.900000000000000000e+01,2.540024407660875783e-01,7.307219708775131162e-02,3.013095826561417723e-01,2.410600252902150853e-02,3.615980153463900504e-02,5.714285714285714107e-02
9.000000000000000000e+01,2.038177390435031988e-01,2.079812079294513505e-01,2.437954227844638111e-01,4.724312215442862117e-02,3.402964267015504835e-02,8.571428571428571508e-02
9.100000000000000000e+01,5.215517102796238813e-01,4.651227640842033745e-02,7.325802781036333533e-01,4.221140093803379956e-02,2.189142625972255105e-02,2.857142857142857054e-02
9.200000000000000000e+01,5.043103479283035373e-01,3.517137899271594037e-01,6.575586401343805898e-01,8.690232365993132146e-02,4.064549159736902118e-02,5.714285714285714107e-02
9.300000000000000000e+01,2.616994848705431198e-01,1.131913856328327361e-01,3.533536369648158093e-01,3.029271726967765199e-02,5.389628732989759641e-02,2.857142857142857054e-02
9.400000000000000000e+01,1.256157574357636697e-01,1.265441892270568157e-02,1.872298852483278986e-01,1.410714493072612319e-02,5.675923482158807404e-02,2.857142857142857054e-02
9.500000000000000000e+01,3.571428435105497012e-01,2.376543978068577576e-02,5.107269922802384343e-01,7.026636911604433600e-02,2.185653181909214676e-02,8.571428571428571508e-02
9.600000000000000000e+01,3.592980064639915150e-01,7.773406801001124869e-03,4.244015375376946064e-01,6.500786063283925387e-02,3.593672309002084175e-02,2.000000000000000111e-01
9.700000000000000000e+01,5.431034572616137979e-01,7.104363094717024152e-02,7.394229745176812418e-01,4.990500711514168908e-02,3.588817022201920559e-02,5.714285714285714107e-02
9.800000000000000000e+01,2.875615577594167749e-01,1.927449328245232074e-01,3.079375410982125860e-01,1.221231280119669527e-01,6.942893003149140652e-02,4.000000000000000222e-01
9.900000000000000000e+01,3.035714235903932967e-01,2.562919787291858056e-02,3.238779024558187669e-01,4.207184319370545905e-02,4.681103272520270586e-02,2.857142857142857054e-02
1.000000000000000000e+02,3.429802811838757459e-01,6.145305726726666036e-03,5.273638424027909943e-01,2.729290903650195572e-03,7.151209758484122769e-02,5.714285714285714107e-02
1.010000000000000000e+02,2.872536689483843886e-01,4.441091051160075617e-03,4.422625948333906987e-01,2.779511304390208052e-03,1.377727135563636650e-02,5.714285714285714107e-02
1.020000000000000000e+02,3.559113176283124624e-01,6.498333568029934955e-03,5.431202673682121729e-01,2.903887393740332400e-03,7.506782426099552208e-02,5.714285714285714107e-02
1.030000000000000000e+02,1.653325185212252968e-01,1.001671686240259221e-02,2.608616934768904216e-01,2.497506139678274187e-03,7.325320674252482067e-02,5.714285714285714107e-02
1.040000000000000000e+02,6.650245636459331533e-02,6.804234162098927313e-03,1.053222210396801833e-01,3.326091799516543018e-03,9.200824266078545810e-02,5.714285714285714107e-02
1.050000000000000000e+02,3.106526900727835661e-01,7.280657481903548590e-03,4.816130073151810298e-01,2.632886853100049017e-03,6.061667474879742223e-02,2.857142857142857054e-02
1.060000000000000000e+02,1.410098456446748083e-01,4.539191431113673769e-04,2.308052539540975390e-01,2.304908513662368760e-03,1.222106149145958144e-02,2.857142857142857054e-02
1.070000000000000000e+02,8.251230751462307333e-02,6.728088403849525126e-03,1.403589953032731985e-01,2.644269200220442529e-03,5.539211467088264729e-02,2.857142857142857054e-02
1.080000000000000000e+02,8.559112222021598992e-02,1.612045651974510071e-03,1.451297426909911037e-01,1.586126702198928113e-03,1.553290348744933679e-02,2.857142857142857054e-02
1.090000000000000000e+02,1.173029503901894810e-01,2.585497985415588073e-03,1.933006035374532916e-01,2.974505854255466829e-03,4.516866055564838778e-02,5.714285714285714107e-02
1.100000000000000000e+02,1.505541785724861525e-01,3.524410501371264774e-03,2.211874443506013088e-01,3.895706696311059241e-03,1.230123238926927182e-02,5.714285714285714107e-02
1.110000000000000000e+02,1.533251191479930720e-01,3.458052722223653799e-03,2.451203338314034141e-01,2.671870093217640438e-03,1.288348770351246259e-02,5.714285714285714107e-02
1.120000000000000000e+02,1.022167363113643257e-01,2.335301851704234179e-03,1.675306126679673713e-01,2.108544936540219464e-03,9.137316610533854910e-02,5.714285714285714107e-02
1.130000000000000000e+02,1.080664915924641617e-01,3.333967739382309031e-04,1.812477584563194910e-01,2.610148723129950086e-03,6.692300729005788706e-02,2.857142857142857054e-02
1.140000000000000000e+02,1.219211797890521337e-01,1.205438694972916364e-02,1.958674893594710698e-01,3.712699930792135068e-03,7.313096249841725960e-02,5.714285714285714107e-02
1.150000000000000000e+02,3.091132753795139410e-01,4.064335033793565685e-03,4.732492447658853130e-01,1.875029933909616803e-03,1.392521336769007682e-02,5.714285714285714107e-02
1.160000000000000000e+02,8.158867044341847063e-02,4.083745737637704126e-03,1.185936318010628460e-01,1.404019633283131287e-03,6.219902195738172962e-02,5.714285714285714107e-02
1.170000000000000000e+02,1.816502438013410659e-01,1.612110942385533039e-03,2.881420951815455433e-01,2.315654097002455870e-03,7.714924307599337061e-02,2.857142857142857054e-02
1.180000000000000000e+02,7.543102635128606792e-02,3.210122484310884948e-03,1.270182207691084031e-01,2.966666382896000244e-03,2.718224411548211816e-02,5.714285714285714107e-02
1.190000000000000000e+02,1.305418609647123196e-01,5.968069914461940524e-03,2.151348638460219009e-01,2.236744490061782099e-03,8.496866586037203628e-02,2.857142857142857054e-02
1.200000000000000000e+02,3.272783041639319435e-01,1.585691056420837804e-03,5.047157008244879117e-01,1.790770796237944624e-03,1.584329135160472343e-02,2.857142857142857054e-02
1.210000000000000000e+02,1.924260879304429961e-01,3.815045586175109735e-03,3.051115975112437817e-01,1.812746192391351176e-03,8.541192716165206533e-02,2.857142857142857054e-02
1.220000000000000000e+02,2.536945813169481090e-01,4.247306369826668593e-03,3.904126172465172684e-01,2.371639504191854972e-03,1.695981505578571247e-02,2.857142857142857054e-02
1.230000000000000000e+02,1.440886603502677388e-01,8.311758030508027348e-03,2.279534235307247303e-01,2.336841704996045141e-03,1.326448215763931758e-02,2.857142857142857054e-02
1.240000000000000000e+02,1.062192027691084006e-01,5.639637214540630349e-03,1.504435893151884196e-01,3.343434438484602523e-03,8.775995130692813839e-02,8.571428571428571508e-02
1.250000000000000000e+02,2.558497442703899227e-01,4.915197063157615912e-03,3.953208733901956706e-01,1.930508839495396426e-03,1.540983443072142280e-02,2.857142857142857054e-02
1.260000000000000000e+02,1.915024508592383934e-01,6.454336767163918083e-03,3.015889889159990012e-01,1.977778645127297851e-03,7.032725504231275571e-02,2.857142857142857054e-02
1.270000000000000000e+02,1.674876814746670550e-01,1.591715355970831861e-03,2.605767829156705462e-01,4.159943231588153316e-03,7.456877123307108224e-02,5.714285714285714107e-02
1.280000000000000000e+02,3.414408664906058433e-01,1.999621086627315601e-03,5.271622313774737556e-01,1.693987047022971117e-03,1.529548593464364475e-02,2.857142857142857054e-02
1.290000000000000000e+02,1.403940827035562444e-01,2.122278928345487300e-03,2.170361793640706860e-01,2.787577233416843429e-03,8.245600674059541668e-02,8.571428571428571508e-02
1.300000000000000000e+02,9.051724043011122323e-02,5.207094449751308030e-03,1.487078380831020619e-01,2.357182550490324099e-03,7.341787353111545178e-02,2.857142857142857054e-02
1.310000000000000000e+02,8.220443338453704840e-02,1.213002298696148245e-03,1.301748770508899256e-01,4.158381911474476680e-03,2.412480973026153233e-02,5.714285714285714107e-02
1.320000000000000000e+02,1.046798027567852202e-01,2.366222371312158828e-03,1.707313216145101009e-01,3.752229086415813462e-03,3.825403701810143470e-02,5.714285714285714107e-02
1.330000000000000000e+02,3.161945712237976269e-01,1.435405272461585599e-02,4.750403581588832358e-01,2.711015558543927034e-03,7.754407083812601964e-02,5.714285714285714107e-02
1.340000000000000000e+02,8.805418866563688440e-02,2.416252612241045269e-04,1.489535933359504016e-01,4.296030981819787958e-03,2.377519051804405717e-02,5.714285714285714107e-02
1.350000000000000000e+02,3.263546670927273685e-01,3.124958353629323036e-03,4.944611803676981499e-01,2.980119523957598052e-03,1.372451665135869872e-02,8.571428571428571508e-02
1.360000000000000000e+02,1.274630462591194169e-01,2.209914242124540792e-03,1.988880186695653474e-01,2.281643871197542792e-03,1.301917744000516061e-02,5.714285714285714107e-02
1.370000000000000000e+02,5.818964931901915438e-02,3.950832427841808464e-03,1.028063383118563573e-01,1.783868325770972350e-03,7.556947727835296169e-02,5.714285714285714107e-02
1.380000000000000000e+02,1.056034398279898229e-01,1.145724950894377219e-03,1.579229536819413693e-01,1.580681077650916526e-03,1.104612771255505770e-02,2.857142857142857054e-02
1.390000000000000000e+02,1.979679690814568072e-01,2.068661066329118697e-03,3.091395079089518938e-01,2.362021228468745397e-03,6.840517615714718225e-02,5.714285714285714107e-02
1.400000000000000000e+02,9.051724043011122323e-02,6.101498530448922104e-03,1.476355186441778988e-01,3.951871793335703584e-03,3.087777551545579924e-02,5.714285714285714107e-02
1.410000000000000000e+02,1.502462897614535997e-01,2.401760701899526528e-03,2.431402866223812687e-01,1.931026846379039737e-03,6.818763348358194976e-02,2.857142857142857054e-02
1.420000000000000000e+02,8.682264810245315934e-02,2.346716029934243011e-03,1.475300955434157568e-01,1.907943636499564478e-03,8.274869561722564271e-02,2.857142857142857054e-02
1.430000000000000000e+02,9.144087750131582593e-02,8.599470411876100617e-03,1.451689296880531166e-01,2.182751234463352948e-03,1.401454145545240337e-02,2.857142857142857054e-02
1.440000000000000000e+02,1.302339868346263085e-01,3.138361944309019103e-03,2.159012740640250116e-01,2.475996373968252038e-03,1.414723062605147651e-02,2.857142857142857054e-02
1.450000000000000000e+02,1.351600903635749862e-01,1.191751193911486486e-03,2.223819885599060686e-01,1.757944351608695718e-03,1.350630378148088249e-02,2.857142857142857054e-02
1.460000000000000000e+02,9.636699571121104535e-02,4.780595515158828253e-03,1.615028500830047176e-01,3.152917069002746965e-03,3.829526838491097845e-02,5.714285714285714107e-02
1.470000000000000000e+02,3.260467782816947047e-01,1.605240055232520779e-02,5.062653766292680713e-01,2.707202211701441666e-03,1.562280631603988473e-02,2.857142857142857054e-02
1.480000000000000000e+02,3.183497341772391076e-01,1.124108804929262965e-03,4.847154029720729396e-01,2.384115099035302981e-03,1.524492877273900086e-02,5.714285714285714107e-02
1.490000000000000000e+02,1.016009733702457479e-01,6.294205238298464927e-03,1.646329626359418485e-01,3.566326141272656205e-03,2.783603386881429442e-02,2.857142857142857054e-02
1.500000000000000000e+02,9.020935161907865651e-02,1.833775331332348547e-04,1.519897993828777938e-01,2.315786145543034021e-03,1.338073163201370687e-02,2.857142857142857054e-02
1.510000000000000000e+02,9.513545514802733416e-02,2.188515961418197042e-03,1.571021597290255534e-01,2.379297748139034933e-03,7.403779842752079843e-02,5.714285714285714107e-02
1.520000000000000000e+02,1.644088520881275828e-01,1.056723483014497013e-02,2.485050035136811553e-01,3.933837254720454722e-03,8.143987308165581696e-02,5.714285714285714107e-02
1.530000000000000000e+02,2.432265966369855925e-01,9.379225736199054558e-03,3.771877689181052928e-01,1.982889183300175651e-03,7.790343069617959582e-02,2.857142857142857054e-02
1.540000000000000000e+02,9.482758101794130923e-02,2.120997299821160854e-03,1.687534676979991488e-01,1.748710030028693832e-03,6.374142476693313297e-02,0.000000000000000000e+00
1.550000000000000000e+02,2.118226425970981819e-01,9.525790059276256338e-04,3.343675892702269725e-01,4.026196513644899298e-03,4.771533597321776093e-02,5.714285714285714107e-02
1.560000000000000000e+02,3.549876805571078875e-01,2.259132405931942641e-03,5.445774778204357514e-01,3.739956686211676467e-03,8.814208847488967657e-02,2.857142857142857054e-02
1.570000000000000000e+02,1.330049127291866584e-01,6.585144276380778747e-03,2.164217466840546167e-01,2.437241190060892952e-03,1.340325408194410935e-02,2.857142857142857054e-02
1.580000000000000000e+02,1.905788137880338184e-01,1.164781672618510931e-05,2.975245930946693318e-01,1.964842649455368455e-03,1.347550671093654742e-02,2.857142857142857054e-02
1.590000000000000000e+02,1.185344762724266504e-01,5.137214229252443608e-03,1.975700471947533787e-01,1.776570907038356418e-03,1.384368989740593012e-02,2.857142857142857054e-02
1.600000000000000000e+02,1.234605798013753419e-01,7.689162539420952387e-04,2.032058851215409467e-01,2.513797455392725172e-03,1.547036535816178476e-02,5.714285714285714107e-02
1.610000000000000000e+02,9.821428453456680641e-02,4.747316556937926889e-03,1.636065326045581525e-01,4.191275846190698623e-03,4.093726357918341802e-02,5.714285714285714107e-02
1.620000000000000000e+02,1.308497497757449002e-01,6.266596270156404337e-03,2.013091765025331048e-01,3.337715925226902684e-03,9.650696376023314149e-02,5.714285714285714107e-02
1.630000000000000000e+02,1.000615733579225536e-01,1.181136593618311789e-03,1.785557032210746964e-01,7.658502549096257370e-04,5.447595752039349759e-02,0.000000000000000000e+00
1.640000000000000000e+02,8.528324809012997887e-02,1.030100179853333207e-02,1.417945441900311243e-01,3.008628781852432359e-03,6.909694252766826472e-02,5.714285714285714107e-02
1.650000000000000000e+02,2.789408765837566584e-01,2.214464636336255145e-03,4.357605440813995257e-01,2.069187515589218131e-03,1.185302948260627022e-02,2.857142857142857054e-02
